word,definition
jack-o'-lantern,"Palaʻai heleuī, pū heleuī."
kahua pōhīnaʻi,"kikino, Basketball court.<br> Nā Lepili <br> Tags: basketball <br> Papa helu loli"
papa koina,"kikino Required course or class, as in school. Lit., required class. Cf. papa koho. See papa haʻawina koina."
kulekele ʻāina ʻē,"kikino, Foreign policy, as a government function. Kūkulu maila ka Pelekikena i kāna kulekele ʻāina ʻē ma ka launa ʻana me nā luna o nā ʻāina ʻē like ʻole. The President established his foreign policy by associating with leaders of various foreign countries. Lit., policy (for) foreign lands. Cf. kōkua ʻāina ʻē."
Neolithic,"In anthropology. Haku ʻānai.<br><br>Examples:<br><br>Neolithic age, period. Ke au haku ʻānai.<br><br><br><br> Nā Lepili <br> Tags: time <br> Papa helu loli"
kī noa,"hamani, Free throw, in basketball; to make such a shot.<br><br>Examples:<br><br>He 65% ʻo John Stockton ma ka laina kī noa. John Stockton is 65% at the free-throw line.<br>Kī noa pākahi. Single free throw.<br>Kī noa kī hou. One-and-one free throw.<br>Kī noa pālua. Two-shot free throw.<br><br><br>References:<br><br>See laina kī noa.<br><br><br><br> Nā Lepili <br> Tags: sports basketball <br> Papa helu loli"
hema,"kikino, South.<br><br>Source:<br><br>Existing dictionary word<br><br><br>Related:<br><br>Abbreviated as Hm.<br>Kōʻai hema. Counterclockwise.<br>Poepoe hapa hema. Southern hemisphere.<br><br><br><br> Nā Lepili <br> Tags: image <br> Papa helu loli"
kaula,"kikino, String, as on an ʻukulele or guitar.<br><br>Mānaleo<br>Related:<br><br>Names of strings on an ʻukulele: ke kaula o luna loa (G), ke kaula ʻelua, (C), ke kaula ʻekolu (E), ke kaula ʻehā (A).<br><br><br>References:<br><br>See ʻukulele, ʻukulele ʻewalu kaula.<br><br><br><br> Nā Lepili <br> Tags: instrument <br> Papa helu loli"
kāhea,"No base definition, only supplemental content.<br>Related:<br><br>See pahu kāhea.<br><br><br><br> Papa helu loli"
hoʻoholo i ke kū i ka hewa,"hamani, To convict, i.e. to find or prove to be guilty. Na ke kiule i hoʻoholo i kōna kū i ka hewa i ka pepehi kanaka. The jury convicted him of murder. Lit., determine to be in error."
hāmama,ʻaʻano Wide open. See hemo.<br> Papa helu loli
ʻI.,"hua hōʻailona, Abbreviation for ʻili (area).<br> Nā Lepili <br> Tags: abbreviations <br> Papa helu loli"
kūpī,"hehele To reflect, as light, heat, or sound. Ke kūpī nei ka mālamalama mai ke aniani mai. Light is reflecting off the mirror. Sh. kūpinaʻi. See hoʻokūpī, huina kūpī."
lolo,"kikino, Brain.<br><br>Source:<br><br>Dic.<br><br><br><br> Nā Lepili <br> Tags: anatomy <br> Papa helu loli"
ea,"kikino, Fume.<br><br>Source:<br><br>Existing dictionary word<br><br><br>Related:<br><br>Also: ea puka.<br>Āohiohi ea. Air resistance, i.e. the force of air against a moving object.<br>Ana mīkā ea. Barometer.<br>Pōhaku puka ea. Air stone, i.e. the porous rock in an aquarium that creates tiny bubbles at the surface of the water to facilitate the exchange of gases.<br>Pūnuku ea make. Gas mask, as used during World War II.<br><br><br><br> Papa helu loli"
ʻea,"kikino, Melody, tune.<br><br>Source:<br><br>English (air).<br><br><br>Related:<br><br>Also: leo.<br><br><br>References:<br><br>See mū hōlapu pale ʻea pau, ʻōnaehana pale ʻea, ʻukulele ʻea honu.<br><br><br><br> Papa helu loli"
ʻea,"kikino, Plastic.<br><br>Source:<br><br>Niʻihau.<br><br><br>Examples:<br><br>Kanaka ʻea. Mannequin.<br>ʻEke ʻea. Plastic bag (preceded by ke). Cf. pūʻolo pepa.<br>Tuko paipu ʻea. Plastic pipe cement. Also: tuko paipu.<br><br><br><br> Nā Lepili <br> Tags: Niʻihau preceded by ke <br> Papa helu loli"
cottage cheese,"kikino, Waiūhakuhaku.<br> Nā Lepili <br> Tags: foods <br> Papa helu loli"
hōʻalu,"hamani To postpone, delay. Ua hōʻalu hou aÿela ʻo Kalima i ka hola o ka hālāwai. Kalima postponed the time of the meeting again. Niʻihau. Cf. hoÿopaneÿe (dic.)."
ʻilikai,"kikino Sea level. Dic., ext. mng. Cf. ʻiliwai."
pakuhi pōʻai,"kikino, Circle graph, in math.<br> Nā Lepili <br> Tags: math <br> Papa helu loli"
kinipōpō aloha,"kikino, Aloha ball, in volleyball. Niʻihau."
uku paneʻe,"kikino Interest, as on principal when borrowing money. Dic. See kumupaʻa. Pākēneka uku paneʻe. Rate of interest."
knapsack,"Backpack. Pāiki hāʻawe, pāisi hāʻawe, ʻawe."
rotate,"To rotate, in volleyball; also to switch sides. Kuapo.<br> Nā Lepili <br> Tags: sports volleyball <br> Papa helu loli"
ahuwale,"See hoʻokuʻia ahuwale. Hopena ahuwale. Predictable, as the ending of a story. Moʻolelo hopena ahuwale. Predictable story."
lāʻau make nāhelehele,"kikino, Herbicide.<br><br>Literally, poison (for) weeds.<br><br> Nā Lepili <br> Tags: chemistry <br> Papa helu loli"
Monokolia,iʻoa Mongolia; Mongolian. Dic. Also Monogolia.
ʻōʻū,"hamani, To abort, as in a computer program.<br><br>Source:<br><br>Existing dictionary word, Extended meaning<br><br><br>Examples:<br><br>Ua ʻōʻū ʻia ka hoʻoneʻe waihona ʻana. The file transfer was aborted.<br><br><br><br> Nā Lepili <br> Tags: computers <br> Papa helu loli"
damp,"~ or moist with fog or dew, wet from cold. Kawaū."
manaʻo nui,"kikino Main idea or thought, as of a paragraph or story. Dic., ext. mng."
ahihoʻoleʻaleʻa,"kikino, Fireworks.<br><br>Literally, fire (for) amusement.<br>References:<br><br>See ahikao, ihoihokī, hōkūpaʻalima, lūpahū, pahūpahū.<br><br><br><br> Papa helu loli"
hua hōkū,"kikino, Starfruit.<br> Nā Lepili <br> Tags: flora foods <br> Papa helu loli"
loa,"ʻaʻano, Long.<br><br>Source:<br><br>Existing dictionary word<br><br><br>Related:<br><br>Manamana loa. Middle finger. Also: manamana waena.<br><br><br><br> Papa helu loli"
loa,"ʻaʻano, Length, in math. No abbreviation.<br><br>Source:<br><br>Existing dictionary word<br><br><br>Related:<br><br>Also: ana loa.<br><br><br>References:<br><br>See lōʻihi.<br>Cf. ākea, laulā, hohonu, kiʻekiʻe.<br><br><br><br> Papa helu loli"
loa,"Extra, i.e. beyond the usual size, extent, or degree.<br><br>Source:<br><br>Existing dictionary word, Extended meaning<br><br><br>Examples:<br><br>Pākā loa. Extra lean, as meat.<br><br><br><br> Papa helu loli"
loa,"No base definition, only supplemental content.<br>Related:<br><br>Ao loa. Stratus cloud.<br><br><br><br> Papa helu loli"
kauwaena,"hamani To center, as type on printed page. Comb. kau + waena. See hoʻokauwaena, hoʻokaulihi, kaulihi, woela kauwaena. ʻĀpana pāʻoihana kauwaena. Central business district. Cf. kaona."
hoʻōki,"hamani, To cancel, as a computer function.<br><br>Source:<br><br>Existing dictionary word, Extended meaning<br><br><br>Examples:<br><br>E hoʻōki i ke paʻi ʻana. Cancel the print job.<br><br><br>Related:<br><br>ʻAelike hoʻōki. Cloture, i.e. a method of ending debate and causing an immediate vote to be taken, as in a legislature.<br><br><br>References:<br><br>Cf. hoʻihoʻi mai, hoʻokaʻawale.<br><br><br><br> Nā Lepili <br> Tags: computers politics <br> Papa helu loli"
shampoo,Kopa lauoho. See soap.
clot,Blood ~. Lapa koko.
crop,"Or planting, i.e. the number of plantings of a particular plant. Kanu. A plant that is grown and harvested, usually for profit. Meaulu."
procedure,Process to follow. Kaʻina hana.
ʻākaʻakaʻa,"ʻaʻano To be peeling, as skin from sunburn. Dic."
puka kikī hou,"kikino, Sweat duct.<br><br>Literally, hole (through which) sweat flows.<br><br> Nā Lepili <br> Tags: anatomy <br> Papa helu loli"
pauka koka,"kikino, Baking soda.<br><br>Literally, soda powder.<br>References:<br><br>See hū.<br><br><br><br> Papa helu loli"
dike,Geological formation. Huku ʻou pele.
rarefaction,The least dense concentration of wave particles in a compressional wave. Wele.<br><br>References:<br><br>See compression.<br><br><br><br> Nā Lepili <br> Tags: science <br> Papa helu loli
closet,Broom ~. Keʻena pūlumi.
kāehuehu,"hamani, To dust, i.e. brush or apply lightly a thin coat, such as sulphur to a plant.<br><br>Source:<br><br>Combination of kā- + ʻehuehu.<br><br><br><br> Papa helu loli"
courtyard,Pāmalae.
kiʻekiʻe,"ʻaʻano, Height. Abbreviated as kiʻe.<br><br>Existing dictionary word<br>Related:<br><br>Also: ana kiʻekiʻe.<br><br><br>References:<br><br>Cf. ākea, laulā, loa, lōʻihi.<br>See hohonu, kiʻekiʻena, lele kiʻekiʻe, woela kiʻekiʻe.<br><br><br><br> Papa helu loli"
reserve,A reservation or tract of land set apart. ʻĀina hoʻomalu. Forest ~. ʻĀina hoʻomalu ululāʻau. Nature ~. ʻĀina hoʻomalu ao kūlohelohe. Natural Areas ~s System (NARS). ʻŌnaehana Hoʻomalu ʻĀina Kūlohelohe.
palapala ʻoka kūʻai,"kikino, Purchase order, PO.<br><br>Literally, order form (for) buying.<br><br> Nā Lepili <br> Tags: palapala economics <br> Papa helu loli"
ʻOihana Hoʻonaʻauao,"iʻoa, Department of Education, D.O.E.<br><br>Source:<br><br>Existing dictionary word, New mng."
cabinet,"A council that advises a president, sovereign, etc. ʻAha kuhina."
cabinet,"File ~. Pahu waihona pepa, pahu waihona, waihona pepa. Medicine ~. Waihona lāʻau lapaʻau. Storage ~. Waihona hoʻāhu."
kakekake,"hamani To shuffle, as cards. Dic. See kākaʻahi."
lāhui,"kikino Species, in biology. Dic. Also lāhulu. See entries below and kālaipuolo lāhui, lāhulu."
lāhui,"Paihaʻakei lāhui. Racism, i.e. adhering to a belief that one's own race is superior to another race. Also paihaʻakei ʻili. ʻĀpana ʻahaʻōlelo lāhui. Congressional district, in government."
palena holo kani,"kikino, Sound barrier. Literally, limit (of) flowing sound.<br><br>References:<br><br>Cf. māmā kani.<br><br><br><br> Papa helu loli"
Farani,iʻoa France; French. Dic. Also Palani. See Palani.
pahukū,"kikino, Starting point, as in a race.<br><br>Source:<br><br>Combined pahu + kū.<br><br><br>Examples:<br><br>Laina pahukū. Starting line.<br><br><br>References:<br><br>Cf. pahuhope.<br><br><br><br> Papa helu loli"
wela,"ʻaʻano Temperature, when weather considered hot. ʻEhia ka wela o kēia lā? Whatʻs the temperature today? Lit., hot. Cf. anu, mahana, mehana. See kēkelē, wela lōpū."
akeakamai,"kikino, Science.<br><br>Existing dictionary word<br>Also: ʻepekema.<br><br> Nā Lepili <br> Tags: science <br> Papa helu loli"
recreation,Department of Parks and ~. ʻOihana o nā Pāka a me nā Hana Hoʻonanea.
probability,Pahiki.<br><br>Related:<br><br>High probability. Pahiki nui.<br>Low probability. Pahiki liʻiliʻi.<br>Experimental probability. Pahiki hoʻokolohua.<br>Mathematical probability. Pahiki makemakika.<br><br><br>References:<br><br>See chance.<br><br><br><br> Nā Lepili <br> Tags: math <br> Papa helu loli
paio kālaimanaʻo,hamani Debate; to debate. Dic. Hui paio kālaimanaʻo. Debate club.
bureau,Dresser. Pahu ʻume.<br> Papa helu loli
ʻai hopu,"kikino, Touchback, in football. Lit., catch score. Cf. ʻai holo, ʻai manuahi, ʻai peku."
major,As an academic field of specialization. Mēkia. See minor.
kumu hoʻohālike,"kikino, Example, model, as of behavior.<br><br>Source:<br><br>Mānaleo.<br><br><br>Examples:<br><br>Ua lilo ke kumu kula i kumu hoʻohālike no kāna mau haumāna. The schoolteacher became a model for his students.<br><br><br>References:<br><br>Cf. laʻana.<br><br><br><br> Papa helu loli"
waiū luliluli,"kikino, Milk shake.<br><br>Source:<br><br>Existing dictionary word<br><br><br><br> Nā Lepili <br> Tags: foods <br> Papa helu loli"
lantern,"No base definition, only supplemental content.<br>Related:<br><br>Hanging lantern, as Japanese type. Kukui lākene.<br><br><br><br> Papa helu loli"
ehu,"kikino, Pollen.<br><br>Source:<br><br>Existing dictionary word<br><br><br>Examples:<br><br>Ehu pua. Flower pollen.<br><br><br>Related:<br><br>Waiū ehu, waiū pauka. Powdered milk.<br><br><br>References:<br><br>See hoʻēhu pua.<br><br><br><br> Papa helu loli"
pōuleule,"kikino, Stamen.<br><br>Source:<br><br>Reduplication of pōule.<br><br><br>References:<br><br>See pōheo, ʻau pōuleule.<br><br><br><br> Papa helu loli"
flush,"To ~ a toilet. Hoʻokuʻu i ka wai o ka lua, hoʻoholo i ka wai."
flush,As in carpentry. Piliwai. See overlap.
Britain,"Also British. Pelekāne, Pelekānia. See England, English."
kumu pālima,See kumu hoʻohui pālima.<br> Papa helu loli
poʻe,"hamani, As an ʻopihi from its shell. To remove.<br><br>Source:<br><br>Variant of poke.<br><br><br>Related:<br><br>Also: kuaʻi.<br><br><br><br> Papa helu loli"
poʻe,"hamani, To throw.<br><br>Source:<br><br>Niʻihau.<br><br><br>Examples:<br><br>E poʻe mai i ke kinipōpō! Throw me the ball!<br><br><br>Related:<br><br>Also: huʻu, wiʻo.<br><br><br><br> Papa helu loli"
monkey,Owl ~. Keko pueo. Rhesus ~. Keko lekuka.
calf,"Gastrocnemius muscle of the anterior of the lower leg. Mākala ʻulu, ʻoloʻolo wāwae."
sucker,"Also lollipop. Kanakē ʻau, kō omōmo."
sucker,"Insect ~, an instrument for drawing an insect into a tube by suction. Mea omo ʻelala."
swim,~ cap. Pāpale ʻau. ~ styles. See stroke.
ʻeʻe,"hehele, As of a network or other computer system. To log on, log in.<br><br>Source:<br><br>Existing dictionary word, New mng.<br><br><br>References:<br><br>Cf. lele.<br><br><br><br> Nā Lepili <br> Tags: computers <br> Papa helu loli"
ʻeʻe,"hehele, To climb on, mount, go aboard, etc.<br><br>Source:<br><br>Existing dictionary word, Spelling variant<br>Mānaleo (Na Alice…).<br><br><br><br> Papa helu loli"
kupa kaumokuʻāina pālua,"kikino, Dual citizen.<br><br>Related:<br><br>Also: makaʻāinana kaumokuʻāina pālua."
o,"No base definition, only supplemental content.<br>Related:<br><br>Ma o. In terms of, in math.<br><br><br><br> Nā Lepili <br> Tags: math <br> Papa helu loli"
ō,"No base definition, only supplemental content.<br>Related:<br><br>Waihona ō. Endowment fund. Literally, fund (which) endures. Also: waihona kālā kūmau.<br><br><br><br> Papa helu loli"
hoʻomakeʻaka,"Funny, humorous, witty.<br><br>Source:<br><br>Existing dictionary word, Extended meaning, Spelling variant<br><br><br>Related:<br><br>Puke hoʻomakeʻaka. Humorous book, in literature.<br><br><br><br> Papa helu loli"
anxiety,ʻŌpikipiki.
Dekemapa,"iʻoa, Variant of Kekemapa (December).<br><br>Related:<br><br>Abbreviated as Dek.<br><br><br><br> Nā Lepili <br> Tags: time <br> Papa helu loli"
long-range,"Also long-term. Hikiāloa.<br><br>Examples:<br><br>Long-range plan. Papa hoʻolālā hikiāloa.<br><br><br>References:<br><br>See short-range, medium-range.<br><br><br><br> Papa helu loli"
newa,"hehele To pass, of time. I loko o kēlā au kahiko i newa akula. In those ancient days passed. Trad. (Makakēhau). Cf. kūnewa (dic.)."
Midway,The island. Pihemanu.<br> Nā Lepili <br> Tags: geography <br> Papa helu loli
recall,"The right or procedure by which an elected official may be removed from office. Kīpaku luna kālaiʻāina, kīpeku luna kālaiʻāina. See impeach."
huʻakai,"kikino, Sponge, the aquatic animal.<br><br>Source:<br><br>Existing dictionary word<br><br><br>References:<br><br>Cf. ʻūpī (dic.).<br><br><br><br> Nā Lepili <br> Tags: fauna <br> Papa helu loli"
hoʻopiʻi kūʻē,"hamani, To appeal, i.e. ask a higher court to review a decision made by a lower court. Ua hoʻopaneʻe ʻia ka manaʻo hoʻoholo a ka luna hoʻokolokolo ma kahi o ka hoʻopiʻi kūʻē ʻia mai o kōna manaʻo e ka mea i hoʻāhewa ʻia. The judge's decision is suspended pending an appeal of his decision by the accused. Lit., appeal (in) opposition. See ʻaha pane hoʻopiʻi."
barrier,Sound ~. Palena holo kani.
nāhāhā,"ʻaʻano Crumbled. Dic., ext. mng."
chart,"Also graph, plot. Pakuhi.<br><br>Related:<br><br>Conversion chart. Pakuhi hoʻololi.<br>Metric conversion chart. Pakuhi hoʻololi mekalika.<br>Flow chart. Pakuhi kaʻina.<br>To chart, make a chart or graph. Kākuhi.<br>To make a flow chart. Kākuhi kaʻina.<br><br><br>References:<br><br>See Hawaiian entries under pakuhi and graph, plot.<br><br><br><br> Nā Lepili <br> Tags: math <br> Papa helu loli"
māla,Mahi māla. To garden; gardening. See mahi māla.
ratify,As a legislative bill or a treaty. ʻĀpono. See ratification.
dried,See freeze dried.
pau,"No base definition, only supplemental content.<br>Related:<br><br>A pau. All, entirely.<br>Ka pau ʻana. Closing, as of a composition or story. See hoʻomaka, kino.<br><br><br><br> Papa helu loli"
paʻu,"No base definition, only supplemental content.<br>References:<br><br>See kalina paʻu.<br><br><br><br> Papa helu loli"
powder,"No base definition, only supplemental content.<br>Related:<br><br>Face powder. Pauka helehelena.<br>To put on face powder. Hana i ka pauka helehelena, kau i ka pauka helehelena.<br><br><br><br> Papa helu loli"
kaʻina wāwae,"kikino, Steps, as in a dance or routine. Literally, foot sequence.<br><br>References:<br><br>Cf. kiʻina.<br><br><br><br> Papa helu loli"
subheading,"kikino, Also heading, as in a story. Poʻomanaʻo.<br> Papa helu loli"
kuikui,kikino Candlenut; light (var. of kukui). Niʻihau.
ʻEkuakola,"iʻoa Ecuador; Ecuadoran, Ecuadorean, Ecuadorian. Dic. Also ʻEkuadora."
mountain,"No base definition, only supplemental content.<br>Related:<br><br>Mountain range. Pae kuahiwi.<br>Mountain pass. Nuku.<br>Volcanic mountain. Kuapele.<br><br><br>References:<br><br>See montane, passageway, seamount.<br><br><br><br> Papa helu loli"
sphincter,An annular muscle surrounding and able to contract or close a bodily opening or channel. Mākala ʻamo.<br> Nā Lepili <br> Tags: anatomy <br> Papa helu loli
hanohano,"ʻaʻano, Distinction.<br><br>Source:<br><br>Existing dictionary word<br><br><br>Examples:<br><br>Me ka hanohano. With distinction, as when graduating from a college or university.<br><br><br>References:<br><br>Cf. hoʻomaikaʻi.<br><br><br><br> Papa helu loli"
kula kamaliʻi,"kikino Preschool. Lit., school (for) children."
Loma,Helu Loma. Roman numeral.
muʻo,kikino Bud of a leaf.<br><br>Existing dictionary word<br>References:<br><br>Cf. liko.<br><br><br><br> Papa helu loli
kaea,"kikino, Tire.<br><br>Source:<br><br>English.<br><br><br>Examples:<br><br>Kaea paikikala. Bicycle tire.<br><br><br>Related:<br><br>Also: taea.<br><br><br><br> Papa helu loli"
checkers,Mū. See chess. Chinese ~. Mū Pākē.
ʻūomo,"kikino Sorbent, an absorbent material such as used in chromatography. Comb. ʻū- + omo. See omo."
rig,"Oil ~, for drilling oil on either land or sea. Wili ʻaila."
ʻāhiu,"ʻaʻano, Wild, general term; shy.<br><br>Source:<br><br>Existing dictionary word<br><br><br>References:<br><br>Cf. lapa.<br>See lōhiu, lakauā.<br><br><br><br> Papa helu loli"
scold,Also oral reprimand. Nuku.
uinihapa ʻakopie,"kikino, Adobe block. Literally, adobe brick.<br> Papa helu loli"
kōkua helu kumu hoʻohui pālima,"kikino, Base-five counting piece, in math.<br><br>Literally, base five (to) help count.<br><br> Papa helu loli"
ʻākuleana,"Mana ʻākuleana. Delegated powers, as of Congress."
thousand,"See kilo-, milli-."
manawa hili,"kikino, At bat, up (to bat), in baseball.<br><br>Literally, time (to) bat.<br><br> Nā Lepili <br> Tags: sports baseball <br> Papa helu loli"
hall,"Residence ~, as at a school. Hale noho haumāna. See hallway."
ʻūhili,"kikino, Bat, club, racket.<br><br>Source:<br><br>Combined: ʻū- + hili.<br><br><br>Examples:<br><br>ʻŪhili kolepa. Golf club.<br><br><br><br> Papa helu loli"
kōpaʻa,"Related:<br><br>Maʻi kōpaʻa, mimi kō. Diabetes.<br><br><br><br> Papa helu loli"
kumu,"kikino, Cause.<br><br>Source:<br><br>Existing dictionary word<br><br><br>Related:<br><br>Kānāwai kumu. Common law.<br><br><br>References:<br><br>See other entries for kumu and hopena.<br><br><br><br> Papa helu loli"
kumu,"kikino, End of a sporting field or court.<br><br>Source:<br><br>Existing dictionary word, Extended meaning<br><br><br>Related:<br><br>Also: poʻo.<br>Laina kumu. End line. Also: laina poʻo.<br><br><br>References:<br><br>Cf. iwi.<br><br><br><br> Nā Lepili <br> Tags: sports <br> Papa helu loli"
kumu,"No base definition, only supplemental content.<br>Related:<br><br>Hua helu kumu. Counting number, in math.<br>Kōkua helu kumu hoʻohui pālima. Base-five counting piece.<br>Pepa makaʻaha kumu hoʻohui pāʻumi. Base-ten grid paper.<br><br><br><br> Nā Lepili <br> Tags: math <br> Papa helu loli"
Ohio,Also Ohioan. ʻOhaio.
kaia-,"A prefix which indicates a clustering together.<br><br>References:<br><br>See kaiahale, kaiahome, kaiaulu.<br><br><br><br> Nā Lepili <br> Tags: grammar <br> Papa helu loli"
ʻaina,See lumi ʻaina.<br> Papa helu loli
ʻāina,"kikino Country. Dic. See entries below. Aloha ʻāina. Nationalism, patriotism. ʻĀina ʻoiʻenehana. Developed or First World Country. ʻĀina hōʻoiʻenehana. Developing or Third World Country."
ʻāina,"Hoʻohana ʻāina. Land use, in geography. Komikina Hoʻohana ʻĀina o ka Mokuʻāina. State Land Use Commission. ʻOihana Kumuwaiwai ʻĀina. Department of Land and Natural Resources (DLNR). ʻŌnaehana Hoʻomalu ʻĀina Kūlohelohe. Natural Areas Reserves System (NARS)."
Senior,"iʻoa, As in Keola Kaloa Sr. Makua.<br><br>References:<br><br>Cf. Junior.<br><br><br><br> Papa helu loli"
senior,"kikino, As in class standing. Makahiki ʻehā.<br><br>References:<br><br>Cf. junior, sophomore, freshman.<br><br><br><br> Papa helu loli"
lou,"kikino, Hook, as for hanging things.<br><br>Source:<br><br>Existing dictionary word<br><br><br>Examples:<br><br>Lou kau lole. Clothes hook.<br><br><br><br> Papa helu loli"
lou,"kikino, Bond.<br><br>Source:<br><br>Existing dictionary word, Extended meaning<br><br><br>Examples:<br><br>Lou ʻātoma. Bond between atoms or ions as a result of gaining, losing or sharing electrons.<br><br><br>References:<br><br>See ʻūlou.<br><br><br><br> Papa helu loli"
lou,"hamani, To save, in volleyball.<br><br>Source:<br><br>Niʻihau.<br><br><br>Related:<br><br>Also: hoʻihoʻi.<br><br><br><br> Nā Lepili <br> Tags: sports volleyball Niʻihau <br> Papa helu loli"
kiko hoʻomaha,"kikino, Comma.<br><br>Existing dictionary word<br>Related:<br><br>Also: kiko koma.<br><br><br><br> Nā Lepili <br> Tags: grammar <br> Papa helu loli"
hāliʻi papahele,"kikino, Rug, as for living room or any large room.<br><br>Related:<br><br>Also: moena.<br><br><br>References:<br><br>See moena weleweka, pale papahele.<br><br><br><br> Papa helu loli"
musical staff,"Kōkua hua mele, koʻokoʻo, kumu ʻākōlī. Horizontal line on a ~. Laina o ke kōkua hua mele, laina o ke kōkua. Space between horizontal lines on a ~. Wā o ke kōkua hua mele, wā o ke kōkua."
complaint,A legal document that charges someone with having caused harm. Kumu hoʻopiʻi.<br> Nā Lepili <br> Tags: law <br> Papa helu loli
maka pūalu,"kikino, Twill plaiting.<br><br>Source:<br><br>Mānaleo (MW).<br><br><br>Related:<br><br>Also: ʻoʻeno.<br><br><br><br> Papa helu loli"
puʻupuʻu,"kikino, Nodule, as on a leguminous plant.<br><br>Source:<br><br>Existing dictionary word, Extended meaning<br><br><br><br> Papa helu loli"
puʻupuʻu,"Related:<br><br>Hānai puʻupuʻu. To serve underhand, in volleyball.<br>Kuʻi puʻupuʻu. To spike with closed fist.<br><br><br><br> Papa helu loli"
many,"No base definition, only supplemental content.<br>Related:<br><br>See how many, multi-.<br><br><br><br> Papa helu loli"
hale noho haumāna,"kikino, Residence hall, dormitory, as at a school.<br><br>Literally, house where students live.<br>References:<br><br>Cf. hale moe.<br><br><br><br> Papa helu loli"
ʻalawī,"kikino, Hawaiʻi creeper (Loxops mana 🌐).<br><br>Source:<br><br>Existing dictionary word, Spelling variant"
neʻe,Ikehu neʻe. Kinetic energy.<br> Papa helu loli
neʻe,"ʻaʻano, Soft, decomposed, as fish.<br><br>Mānaleo<br>Examples:<br><br>Ua waiho ʻia ka iʻa a neʻe. The fish was left until it decomposed.<br><br><br>References:<br><br>Cf. melu (dic.).<br><br><br><br> Papa helu loli"
aʻo launa kanaka,"hamani Socialization; to socialize, i.e. fit, teach or train (someone) for a social environment or to associate sociably with others. Lit., teach (to) associate (with) people.<br> Papa helu loli"
doctorate,"As a degree at a university. Laeʻula, kauka.<br><br>Related:<br><br>Doctorate degree. Kēkelē laeʻula, palapala laeʻula.<br><br><br>References:<br><br>See bachelor's, Master's, undergraduate, graduate.<br><br><br><br> Papa helu loli"
cartridge,As for a computer printer. Pāpahu. Font ~. Pāpahu kinona hua.
commission,"Komikina. State Land Use Commission. Komikina Hoʻohana ʻĀina o ka Mokuʻāina. Water ~. Komikina wai. A fee paid to an agent for transacting business or performing a service. Uku ʻēkena, uku ʻākena."
skiff,Also rowboat. ʻŌpā.<br> Papa helu loli
ʻekeʻeke,"kikino Six-pack, as of drinks. Niʻihau. Cf. ʻope. See pahu, pūʻolo, ʻea ʻekeʻeke. ʻEkeʻeke koloaka. Six-pack of soda. ʻEkeʻeke pia. Six-pack of beer."
exponent,"Also power, i.e. a product in which each factor is the same, in math. Pāhoʻonui. See square. ~ial notation. Kauhelu pāhoʻonui."
lāʻau make,"kikino, Poison.<br><br>Source:<br><br>Existing dictionary word<br><br><br>Examples:<br><br>Lāʻau make hanu. Fumigant.<br>Lāʻau make ʻai. Stomach poison.<br>Lāʻau make laoa. Systemic insecticide.<br><br><br>Related:<br><br>Lāʻau make pā ʻili. Contact poison.<br><br><br>References:<br><br>See ʻalidirina, dielidirina.<br><br><br><br> Papa helu loli"
manaʻo,"kikino, Concept.<br><br>Source:<br><br>Existing dictionary word, Extended meaning<br><br><br>Related:<br><br>Au manaʻo. Tone, as of a literary work.<br>Hoʻokaʻina manaʻo. To sequence ideas, as in a composition.<br>Mākau hoʻoholo manaʻo. Decision-making skill.<br>Mākau hoʻomohala manaʻo. Productive-thinking skill.<br>Nīnau hoʻomohala manaʻo. Open-ended question.<br>Puaʻi manaʻo. To brainstorm.<br><br><br><br> Papa helu loli"
manaʻo,"kikino, Concept.<br><br>Source:<br><br>Existing dictionary word, Extended meaning<br><br><br>Examples:<br><br>Manaʻo kahua. Basic concept.<br><br><br><br> Papa helu loli"
tera-,"A prefix meaning trillion (T). Pākiliona.<br><br>Related:<br><br>Abbreviated as pkl.<br><br><br>References:<br><br>See deca-, hecto-, kilo-, mega-, giga-.<br><br><br><br> Nā Lepili <br> Tags: grammar math <br> Papa helu loli"
slat,Leka.
crease,"As on a pair of pants. Haki, ʻopi."
mīkini ana ōlaʻi,"kikino, Seismograph.<br><br>Existing dictionary word<br>Related:<br><br>Also: ana ōlaʻi.<br><br><br><br> Nā Lepili <br> Tags: geology <br> Papa helu loli"
ʻanopili hoʻopūʻulu,"kikino, Grouping property, in math.<br><br>Preceded by ke.<br> Papa helu loli"
loss,Kumulilo. See profit.
ola pono,"kikino, Well-being.<br><br>Literally, proper well-being.References:<br><br>See ola pono maka launa."
Luna Hoʻokō,"kikino, Chief of Staff, executive officer.<br><br>Source:<br><br>Existing dictionary word, Extended meaning"
pena wai,"kikino, Watercolor.<br><br>Literally, water paint.<br>References:<br><br>Cf. pena kuapapa wai.<br><br><br><br> Papa helu loli"
paipu kinai ahi,"kikino, Fire hydrant.<br><br>Literally, pipe (for) extinguishing fire.<br>Related:<br><br>Also: piula wai.<br><br><br><br> Papa helu loli"
public land,ʻĀina no ka lehulehu.<br><br>References:<br><br>See private land.<br><br><br><br> Papa helu loli
hoʻomomona,"hamani To fertilize. Dic. Cf. kīpulu. Mea hoʻomomona lepo. Fertilizer. Mea hoʻomomona lepo kāʻokoʻa. Complete fertilizer, i.e. fertilizer which contains the six necessary elements for plant growth."
